"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"4/24/2011","Critical Care Specialists","Withdrawal Debit Card CRITICAL CARE SPECIALI 760-4396581 CA Date 04/22/11 0      1112690022     7 8999","75.00","debit","Doctor","ECHECKING 7688","",""
"4/24/2011","McDonald's","Withdrawal Debit Card MCDONALD'S F26763 OCEANSIDE CA Date 04/22/11 0      1112644003     7 5814","3.25","debit","Fast Food","ECHECKING 7688","",""
"4/23/2011","Wal-Mart","Withdrawal POS #000001346685 STR Wal-Mart Super Center 2494 WAL-SAMS OCEANSIDE CA","22.15","debit","Home Supplies","ECHECKING 7688","",""
"4/22/2011","Carl's Jr","Withdrawal Debit Card CARL'S JR #7432 Q38 CARLSBAD CA Date 04/21/11 1      1111505498     3 5814","8.34","debit","Fast Food","ECHECKING 7688","",""
"4/22/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2494 OCEANSIDE CA Date 04/21/11 1      1111758057     2 5411","71.52","debit","Home Supplies","ECHECKING 7688","",""
"4/22/2011","Withdrawal Str Brooklyn","Withdrawal POS #000000032234 STR BROOKLYN BOYZ 2183 VISTA WAY #B8 OCEANSIDE CA","10.28","debit","Food & Dining","ECHECKING 7688","",""
"4/22/2011","Withdrawal Calvary Chapel","Withdrawal CALVARY CHAPEL L TYPE: ONLINE PMT  ID: 9500000000 CO: CALVARY CHAPEL L","650.00","debit","Tithe","ECHECKING 7688","",""
"4/20/2011","Starbucks","Withdrawal Debit Card STARBUCKS CORP00057703 SAN DIEGO CA Date 04/19/11 1      1109932147     0 5814","2.15","debit","Coffee Shops","ECHECKING 7688","",""
"4/20/2011","IKEA","Withdrawal Debit Card IKEA SAN DIEGO SAN DIEGO CA Date 04/19/11 1      1109276830     4 5712","176.09","debit","Furnishings","ECHECKING 7688","",""
"4/20/2011","Nissan","Withdrawal NISSAN MOTOR ACC TYPE: BILL PAY  ID: 9536803862 CO: NISSAN MOTOR ACC","519.00","debit","Auto Payment","ECHECKING 7688","",""
"4/20/2011","Withdrawal Discover Type","Withdrawal DISCOVER TYPE: E-PAYMENT  ID: 2510020270 CO: DISCOVER","48.58","debit","Credit Card Payment","ECHECKING 7688","",""
"4/20/2011","Withdrawal Billmatrix Type","Withdrawal BILLMATRIX TYPE: BILL PAY  ID: 9009316102 CO: BILLMATRIX","5.00","debit","Auto Payment","ECHECKING 7688","",""
"4/19/2011","Costco","Withdrawal POS #000000573511 STR COSTCO WHSE #0124 1755 HACIENDA DRIV VISTA CA","56.16","debit","Groceries","ECHECKING 7688","",""
"4/19/2011","Trader Joe's","Withdrawal Debit Card TRADER JOE'S #022 QPS OCEANSIDE CA Date 04/18/11 1      1108120959     4 5411","102.55","debit","Groceries","ECHECKING 7688","",""
"4/18/2011","Target","Withdrawal Debit Card TARGET 00003038 OCEANSIDE CA Date 04/16/11 0      1106322052     4 5411","28.60","debit","Home Supplies","ECHECKING 7688","",""
"4/18/2011","Transfer to SAVINGS","Withdrawal Home Banking Transfer To Share 01","1000.00","debit","Transfer","ECHECKING 7688","",""
"4/18/2011","Del Taco","Withdrawal Debit Card DEL TACO 0840 OCEANSIDE CA Date 04/17/11 1      1107342439     7 5814","7.14","debit","Fast Food","ECHECKING 7688","",""
"4/18/2011","Sun Glass Plus","Withdrawal Debit Card SUN GLASS PLUS - PASEO CARLSBAD CA Date 04/16/11 0      1106038206     9 5699","21.75","debit","Eyecare","ECHECKING 7688","",""
"4/18/2011","Withdrawal Citi Online","Withdrawal CITI CARD ONLINE TYPE: PAYMENT  ID: CITICTP CO: CITI CARD ONLINE","100.00","debit","Credit Card Payment","ECHECKING 7688","",""
"4/18/2011","Costco Gas","Withdrawal POS #000000603087 STR COSTCO GAS #0462 951 PALOMAR AIRPOR CARLSBAD CA","5.14","debit","Gas & Fuel","ECHECKING 7688","",""
"4/18/2011","Withdrawal Chase Type","Withdrawal CHASE TYPE: EPAY  ID: 5760039224  CO: CHASE","24.93","debit","Credit Card Payment","ECHECKING 7688","",""
"4/18/2011","Withdrawal Discover Type","Withdrawal DISCOVER TYPE: E-PAYMENT  ID: 2510020270 CO: DISCOVER","215.85","debit","Credit Card Payment","ECHECKING 7688","",""
"4/18/2011","Cox Enterprises","Withdrawal COX ENTERPRISES TYPE: BROADBAND  ID: 0000178541 CO: COX ENTERPRISES","135.08","debit","Internet","ECHECKING 7688","",""
"4/18/2011","AT&T","Withdrawal AT&T TYPE: PAYMENT  ID: 9991300000  CO: AT&T","350.99","debit","Home Phone","ECHECKING 7688","",""
"4/17/2011","Tri-city Medical Center","Withdrawal Debit Card TRI CITY MEDICAL CENTE OCEANSIDE CA Date 04/15/11 1      1105866463     2 8062","155.00","debit","Doctor","ECHECKING 7688","",""
"4/17/2011","Withdrawal Toms Com","Withdrawal Debit Card TOMS.COM USD 800-975-8667 CA Date 04/16/11 1      1106338518     5 5661","55.62","debit","Clothing","ECHECKING 7688","",""
"4/17/2011","Quality Care","Withdrawal Debit Card QUALITY CARE MEDICAL C 760-7213200 CA Date 04/15/11 1      1105923665     0 8011","15.00","debit","Doctor","ECHECKING 7688","",""
"4/17/2011","Wetzels Pretzels","Withdrawal Debit Card WETZEL'S PRETZELS Q65 CARLSBAD CA Date 04/16/11 1      1106359247     5 5814","9.78","debit","Fast Food","ECHECKING 7688","",""
"4/17/2011","Barnes & Noble","Withdrawal Debit Card BARNES & NOBLE #2153 OCEANSIDE CA Date 04/14/11 1      1104636473     7 5942","56.47","debit","Books","ECHECKING 7688","",""
"4/17/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2494 OCEANSIDE CA Date 04/15/11 2      1105444435     7 5411","51.04","debit","Home Supplies","ECHECKING 7688","",""
"4/17/2011","Withdrawal Andme Ca","Withdrawal Debit Card 23ANDME INC 650-938-6300 CA Date 04/14/11 2      1104249915     4 8299","14.95","debit","Home Services","ECHECKING 7688","",""
"4/17/2011","Withdrawal Carepayment Or","Withdrawal Debit Card CAREPAYMENT 503-419-3500 OR Date 04/14/11 1      1104855292     9 8099","60.00","debit","Doctor","ECHECKING 7688","",""
"4/17/2011","Domino's Pizza","Withdrawal Debit Card DOMINO'S 7751 760-637-2003 CA Date 04/15/11 1      1105262817     3 5814","22.45","debit","Fast Food","ECHECKING 7688","",""
"4/16/2011","Stater Brothers","Withdrawal POS #000000000706 STR STATERBROS151 2170 VISTA WAY OCEANSIDE CA","42.14","debit","Groceries","ECHECKING 7688","",""
"4/16/2011","Withdrawal Br Outlet","Withdrawal POS #000000660369 BR OUTLET USA CARLSBAD CA","89.14","debit","Clothing","ECHECKING 7688","",""
"4/15/2011","Carl's Jr","Withdrawal Debit Card CARL'S JR #7432 Q38 CARLSBAD CA Date 04/14/11 1      1104536624     3 5814","8.80","debit","Fast Food","ECHECKING 7688","",""
"4/15/2011","Chevron","Withdrawal Debit Card CHEVRON 00203189 OCEANSIDE CA Date 04/14/11 1      1104964436     3 5542","66.32","debit","Gas & Fuel","ECHECKING 7688","",""
"4/15/2011","McDonald's","Withdrawal Debit Card MCDONALD'S F26763 OCEANSIDE CA Date 04/14/11 1      1104794926     3 5814","7.38","debit","Fast Food","ECHECKING 7688","",""
"4/15/2011","Wal-Mart","Withdrawal POS #000000492581 STR WAL-MART #2494 2100 VISTA WAY OCEANSIDE CA","15.00","debit","Home Supplies","ECHECKING 7688","",""
"4/15/2011","Withdrawal","Withdrawal","40.00","debit","Cash & ATM","ECHECKING 7688","",""
"4/15/2011","Deposit By","Deposit by Check","3273.79","credit","Paycheck","ECHECKING 7688","",""
"4/15/2011","Target","Withdrawal Debit Card TARGET 00003038 OCEANSIDE CA Date 04/14/11 1      1104654157     0 5411","45.65","debit","Home Supplies","ECHECKING 7688","",""
"4/15/2011","Transfer from SAVINGS","Deposit Home Banking Transfer From Share 01","1000.00","credit","Transfer","ECHECKING 7688","",""
"4/14/2011","Golden Spoon","Withdrawal Debit Card GOLDEN SPOON #13 760-434-6149 CA Date 04/13/11 0      1103537500     4 5814","2.55","debit","Food & Dining","ECHECKING 7688","",""
"4/14/2011","In-N-Out Burger","Withdrawal Debit Card IN-N-OUT BURGER 000000 CARLSBAD CA Date 04/12/11 0      1102121913     5 5814","5.22","debit","Fast Food","ECHECKING 7688","",""
"4/14/2011","Chevron","Withdrawal Debit Card CHEVRON 00205615 OCEANSIDE CA Date 04/13/11 1      1103179139     4 5542","41.77","debit","Gas & Fuel","ECHECKING 7688","",""
"4/14/2011","Withdrawal Kris Powers","Withdrawal KRIS POWERS TYPE: ONLINE PMT  ID: 9500000000 CO: KRIS POWERS","2250.00","debit","Adoption","ECHECKING 7688","",""
"4/13/2011","Withdrawal Henrysmkt Date","Withdrawal Debit Card HENRYSMKT170 71901706 CARLSBAD CA Date 04/12/11 1      1102173202     2 5411","83.23","debit","Groceries","ECHECKING 7688","",""
"4/13/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2494 OCEANSIDE CA Date 04/12/11 1      1102954930     1 5411","40.19","debit","Home Supplies","ECHECKING 7688","",""
"4/13/2011","Zimmer","Withdrawal Debit Card ANDRES ZIMMERMANN MD OCEANSIDE CA Date 04/06/11 0      1096553874     4 8011","75.00","debit","Doctor","ECHECKING 7688","",""
"4/12/2011","Submarina","Withdrawal Debit Card SUBMARINA - WEST OCEAN OCEANSIDE CA Date 04/10/11 1      1100449976     0 5814","5.28","debit","Food & Dining","ECHECKING 7688","",""
"4/12/2011","Barnes & Noble","Withdrawal Debit Card BARNES&NOBLE*COM 800-843-2665 NJ Date 04/11/11 1      1101051922     1 5192","31.18","debit","Books","ECHECKING 7688","",""
"4/12/2011","iTunes","Withdrawal Debit Card APL*ITUNES 866-712-7753 CA Date 04/11/11 0      1101661027     7 5735","1.99","debit","Music","ECHECKING 7688","",""
"4/12/2011","Barnes & Noble","Withdrawal Debit Card BARNES&NOBLE*MRKTPLACE 866-257-7723 NJ Date 04/12/11 1      1102114771     0 5192","11.78","debit","Books","ECHECKING 7688","",""
"4/12/2011","Barnes & Noble","Withdrawal Debit Card BARNES&NOBLE*COM 800-843-2665 NJ Date 04/11/11 1      1101053888     1 5192","21.49","debit","Books","ECHECKING 7688","",""
"4/10/2011","Quality Care","Withdrawal Debit Card QUALITY CARE MEDICAL C 760-7213200 CA Date 04/07/11 2      1097935455     0 8011","30.00","debit","Doctor","ECHECKING 7688","",""
"4/10/2011","Withdrawal Adjustment Voucher","Withdrawal Adjustment Credit Voucher BURLINGTON COA00003301 VISTA CA Date 04/08/11 0      1098285789     7 5651","32.75","credit","Income","ECHECKING 7688","",""
"4/10/2011","Babies ""R"" Us","Withdrawal Debit Card BABIES R US #9581 QPS VISTA CA Date 04/08/11 0      1098676982     9 5945","85.23","debit","Kids","ECHECKING 7688","",""
"4/10/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2494 OCEANSIDE CA Date 04/09/11 1      1099818302     4 5411","93.36","debit","Home Supplies","ECHECKING 7688","",""
"4/10/2011","Friday's","Withdrawal Debit Card T.G.I. FRIDAY'S CARLSB CARLSBAD CA Date 04/08/11 0      1098573827     8 5812","11.60","debit","Restaurants","ECHECKING 7688","",""
"4/10/2011","Target","Withdrawal Debit Card TARGET 00010405 VISTA CA Date 04/08/11 2      1098375956     4 5411","16.92","debit","Home Supplies","ECHECKING 7688","",""
"4/10/2011","Trader Joe's","Withdrawal POS #000000195158 STR TRADER JOE'S # 022 2570 VISTA WAY OCEANSIDE CA","25.27","debit","Groceries","ECHECKING 7688","",""
"4/08/2011","Withdrawal Str Brooklyn","Withdrawal POS #000015480153 STR BROOKLYN BOYZ 2183 VISTA WAY #B8 OCEANSIDE CA","10.82","debit","Fast Food","ECHECKING 7688","",""
"4/08/2011","Jack in the Box","Withdrawal Debit Card JACK IN THE BOX 98 OCEANSIDE CA Date 04/07/11 1      1097208850     3 5814","4.88","debit","Fast Food","ECHECKING 7688","",""
"4/08/2011","Home Goods","Withdrawal Debit Card HOMEGOODS #210 ENCINITAS CA Date 04/06/11 0      1096970755     4 5651","48.54","debit","Home Supplies","ECHECKING 7688","",""
"4/07/2011","Stater Brothers","Withdrawal Debit Card STATER BROS #151 QPS OCEANSIDE CA Date 04/05/11 0      1095205356     6 5411","6.51","debit","Groceries","ECHECKING 7688","",""
"4/07/2011","Trader Joe's","Withdrawal Debit Card TRADER JOE'S #022 QPS OCEANSIDE CA Date 04/06/11 1      1096940662     3 5411","54.91","debit","Groceries","ECHECKING 7688","",""
"4/07/2011","Check 824068207","Draft 00082406820790","1920.00","debit","Mortgage & Rent","ECHECKING 7688","",""
"4/06/2011","7-Eleven","Withdrawal Debit Card 7-ELEVEN 18159 OCEANSIDE CA Date 04/05/11 0      1095865252     8 5541","15.52","debit","Fast Food","ECHECKING 7688","",""
"4/06/2011","Amazon","Withdrawal Debit Card Amazon Web Services aws.amazon.co WA Date 04/06/11 1      1096901893     1 7399","51.16","debit","Shopping","ECHECKING 7688","",""
"4/06/2011","Wal-Mart","Withdrawal POS #000000350011 STR WAL-MART #2494 2100 VISTA WAY OCEANSIDE CA","4.00","debit","Home Supplies","ECHECKING 7688","",""
"4/05/2011","Albertsons","Withdrawal Debit Card ALBERTSONS #6740 OCEANSIDE CA Date 04/04/11 1      1094628197     4 5411","5.50","debit","Groceries","ECHECKING 7688","",""
"4/05/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2245 SE2 OCEANSIDE CA Date 04/04/11 1      1094039934     3 5310","120.26","debit","Home Supplies","ECHECKING 7688","",""
"4/05/2011","Aaron Brothers","Withdrawal Debit Card AARON BROTHERS #093 OCEANSIDE CA Date 04/03/11 1      1093121200     0 5331","128.78","debit","Arts","ECHECKING 7688","",""
"4/05/2011","Submarina","Withdrawal Debit Card SUBMARINA - WEST OCEAN OCEANSIDE CA Date 04/03/11 1      1093050324     1 5814","15.95","debit","Food & Dining","ECHECKING 7688","",""
"4/05/2011","Starbucks","Withdrawal Debit Card STARBUCKS CORP00093492 OCEANSIDE CA Date 04/04/11 1      1094270723     2 5814","5.65","debit","Coffee Shops","ECHECKING 7688","",""
"4/05/2011","AT&T","Withdrawal AT&T TYPE: PAYMENT  ID: 9991300000  CO: AT&T","78.50","debit","Home Phone","ECHECKING 7688","",""
"4/04/2011","Deposit By","Deposit by Check","716.54","credit","Paycheck","ECHECKING 7688","",""
"4/04/2011","Apple","Withdrawal Debit Card APPLE STORE #R294 CARLSBAD CA Date 04/02/11 1      1092688088     6 5732","43.45","debit","Electronics & Software","ECHECKING 7688","",""
"4/04/2011","Jack in the Box","Withdrawal Debit Card JACK IN THE BOX 98 OCEANSIDE CA Date 04/03/11 1      1093099716     6 5814","10.08","debit","Fast Food","ECHECKING 7688","",""
"4/04/2011","Pizza Nova","Withdrawal Debit Card PIZZA NOVA SOLANA SOLANA BEACH CA Date 04/02/11 0      1092313097     8 5812","51.22","debit","Fast Food","ECHECKING 7688","",""
"4/04/2011","Apple","Withdrawal Debit Card APPLE STORE #R294 CARLSBAD CA Date 04/02/11 1      1092688089     6 5732","251.41","debit","Electronics & Software","ECHECKING 7688","",""
"4/04/2011","Trader Joe's","Withdrawal Debit Card TRADER JOE'S #022 QPS OCEANSIDE CA Date 04/03/11 1      1093485503     6 5411","57.52","debit","Groceries","ECHECKING 7688","",""
"4/04/2011","Withdrawal Chase Type","Withdrawal CHASE TYPE: EPAY  ID: 5760039224  CO: CHASE","3249.37","debit","Credit Card Payment","ECHECKING 7688","",""
"4/04/2011","Transfer to Discover","Withdrawal DISCOVER TYPE: E-PAYMENT  ID: 2510020270 CO: DISCOVER","8983.69","debit","Credit Card Payment","ECHECKING 7688","",""
"4/03/2011","iTunes","Withdrawal Debit Card APL*ITUNES 866-712-7753 CA Date 04/02/11 1      1092638737     0 5735","1.99","debit","Music","ECHECKING 7688","",""
"4/03/2011","Withdrawal Le Rendez","Withdrawal Debit Card LE RENDEZ-VOUS BAKERY OCEANSIDE CA Date 04/02/11 1      1092968386     5 5462","17.02","debit","Restaurants","ECHECKING 7688","",""
"4/03/2011","Target","Withdrawal Debit Card TARGET 00010405 VISTA CA Date 04/01/11 2      1091572475     5 5411","4.53","debit","Home Supplies","ECHECKING 7688","",""
"4/03/2011","Union 76","Withdrawal Debit Card UNION 76 10033751 VISTA CA Date 04/01/11 2      1091963105     7 5542","63.51","debit","Gas & Fuel","ECHECKING 7688","",""
"4/03/2011","Submarina","Withdrawal Debit Card SUBMARINA THE ISLQ11 CARLSBAD CA Date 04/01/11 2      1091425743     9 5814","6.95","debit","Food & Dining","ECHECKING 7688","",""
"4/01/2011","Burger King","Withdrawal Debit Card BURGER KING #3780 OCEANSIDE CA Date 03/31/11 1      1090505877     1 5814","9.86","debit","Fast Food","ECHECKING 7688","",""
"4/01/2011","Withdrawal ATM Navy","Withdrawal at ATM #000000000175 NAVY FEDERAL C 4180 AVENIDA DELAP OCEANSIDE CA","440.00","debit","Home Supplies","ECHECKING 7688","",""
"4/01/2011","Costco","Withdrawal POS #000000270833 STR COSTCO WHSE #0124 1755 HACIENDA DRIV VISTA CA","170.78","debit","Groceries","ECHECKING 7688","",""
"4/01/2011","Deposit Tax Ref","Deposit TAX REF ID: 3111036170  CO: TAX REF","15662.00","credit","Income","ECHECKING 7688","",""
"3/31/2011","Wal-Mart","Withdrawal Debit Card WAL-MART #2494 OCEANSIDE CA Date 03/30/11 1      1089921452     1 5411","53.92","debit","Home Supplies","ECHECKING 7688","",""
"3/31/2011","It's A Grind","Withdrawal Debit Card IT'S A GRIND #CA1249 CARLSBAD CA Date 03/29/11 0      1088098580     5 5814","11.72","debit","Coffee Shops","ECHECKING 7688","",""
"3/31/2011","Withdrawal Henrysmkt Date","Withdrawal Debit Card HENRYSMKT170 71901706 CARLSBAD CA Date 03/30/11 1      1089436455     2 5411","53.63","debit","Groceries","ECHECKING 7688","",""
"3/31/2011","Target","Withdrawal Debit Card TARGET 00003038 OCEANSIDE CA Date 03/29/11 0      1088474529     3 5411","68.49","debit","Home Supplies","ECHECKING 7688","",""
"3/31/2011","Verizon Wireless","Withdrawal VZ WIRELESS VW TYPE: VZW WEBPAY  ID: 0000751800 CO: VZ WIRELESS VW","173.16","debit","Mobile Phone","ECHECKING 7688","",""
"3/30/2011","Withdrawal Sd Gas","Withdrawal SD GAS ELEC TYPE: PAID SDGE  ID: 5951184800 CO: SD GAS ELEC","515.13","debit","Utilities","ECHECKING 7688","",""
"3/30/2011","7-Eleven","Withdrawal Debit Card 7-ELEVEN 18159 OCEANSIDE CA Date 03/29/11 0      1088469871     8 5541","5.47","debit","Fast Food","ECHECKING 7688","",""
"3/29/2011","Deposit By","Deposit by Check","3905.26","credit","Paycheck","ECHECKING 7688","",""
"3/29/2011","Withdrawal","Withdrawal","40.00","debit","Cash & ATM","ECHECKING 7688","",""
"3/29/2011","Transfer to SAVINGS","Withdrawal Transfer To Share 01","1000.00","debit","Transfer","ECHECKING 7688","",""
"3/29/2011","Withdrawal Str St","Withdrawal POS #000001127706 STR 1ST NATIONAL D 401 W A ST SUITE 1 SAN DIEGO CA","7.90","debit","Fast Food","ECHECKING 7688","",""
"3/29/2011","Netflix","Withdrawal Debit Card NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Date 03/28/11 0      1087439510     7 5968","10.86","debit","Movies & DVDs","ECHECKING 7688","",""
"3/29/2011","Wendy's","Withdrawal Debit Card WENDYS-OCEANSIDE #3Q25 OCEANSIDE CA Date 03/27/11 0      1086168663     5 5814","12.38","debit","Fast Food","ECHECKING 7688","",""
"3/29/2011","Mercury","Withdrawal MERCURY CASUALTY TYPE: PAYMENT  ID: 1952577343 CO: MERCURY CASUALTY","124.40","debit","Auto Insurance","ECHECKING 7688","",""
"3/28/2011","Home Goods","Withdrawal Debit Card HOMEGOODS #210 ENCINITAS CA Date 03/26/11 0      1085340370     7 5651","81.53","debit","Home Supplies","ECHECKING 7688","",""
"3/28/2011","Trader Joe's","Withdrawal Debit Card TRADER JOE'S #022 QPS OCEANSIDE CA Date 03/27/11 1      1086483116     6 5411","58.65","debit","Groceries","ECHECKING 7688","",""
"3/27/2011","Old Navy","Withdrawal Debit Card OLD NAVY #5891 VISTA CA Date 03/25/11 0      1084981088     9 5999","97.21","debit","Clothing","ECHECKING 7688","",""
"3/27/2011","Target","Withdrawal Debit Card TARGET 00010405 VISTA CA Date 03/25/11 2      1084844984     3 5411","34.42","debit","Home Supplies","ECHECKING 7688","",""
"3/27/2011","Burlington Coat","Withdrawal Debit Card BURLINGTON COA00003301 VISTA CA Date 03/25/11 2      1084202249     6 5651","97.15","debit","Clothing","ECHECKING 7688","",""
"3/27/2011","Withdrawal St National","Withdrawal Debit Card 1ST NATIONAL DELI SAN DIEGO CA Date 03/25/11 1      1084264580     0 5499","8.92","debit","Restaurants","ECHECKING 7688","",""
"3/27/2011","iTunes","Withdrawal Debit Card APL*ITUNES 866-712-7753 CA Date 03/26/11 0      1085721479     9 5735","1.99","debit","Music","ECHECKING 7688","",""
"3/27/2011","Rubio's","Withdrawal Debit Card RUBIO'S VISTA VISTA CA Date 03/25/11 1      1084965627     3 5814","6.22","debit","Fast Food","ECHECKING 7688","",""
"3/27/2011","Withdrawal St National","Withdrawal Debit Card 1ST NATIONAL DELI SAN DIEGO CA Date 03/24/11 2      1083771334     0 5499","9.90","debit","Restaurants","ECHECKING 7688","",""
"3/27/2011","Mrs. Fields","Withdrawal Debit Card MRS. FIELDS COOKIES CARLSBAD CA Date 03/25/11 2      1084264640     7 5814","5.37","debit","Coffee Shops","ECHECKING 7688","",""
